C100_4,C100_L4,C150_4,C150_L4,C150_4_POOLED,C150_L4_POOLED,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,C150_4_WHITENH,C150_4_BLACKNH,C150_4_API,C150_4_AIANOLD,C150_4_HISPOLD,C150_L4_WHITE,C150_L4_BLACK,C150_L4_HISP,C150_L4_ASIAN,C150_L4_AIAN,C150_L4_NHPI,C150_L4_2MOR,C150_L4_NRA,C150_L4_UNKN,C150_L4_WHITENH,C150_L4_BLACKNH,C150_L4_API,C150_L4_AIANOLD,C150_L4_HISPOLD,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV,COMP_ORIG_YR2_RT,LO_INC_COMP_ORIG_YR2_RT,MD_INC_COMP_ORIG_YR2_RT,HI_INC_COMP_ORIG_YR2_RT,DEP_COMP_ORIG_YR2_RT,IND_COMP_ORIG_YR2_RT,FEMALE_COMP_ORIG_YR2_RT,MALE_COMP_ORIG_YR2_RT,LOAN_COMP_ORIG_YR2_RT,NOLOAN_COMP_ORIG_YR2_RT,FIRSTGEN_COMP_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,COMP_ORIG_YR3_RT,LO_INC_COMP_ORIG_YR3_RT,MD_INC_COMP_ORIG_YR3_RT,HI_INC_COMP_ORIG_YR3_RT,DEP_COMP_ORIG_YR3_RT,IND_COMP_ORIG_YR3_RT,FEMALE_COMP_ORIG_YR3_RT,MALE_COMP_ORIG_YR3_RT,LOAN_COMP_ORIG_YR3_RT,NOLOAN_COMP_ORIG_YR3_RT,FIRSTGEN_COMP_ORIG_YR3_RT,NOT1STGEN_COMP_ORIG_YR3_RT,COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR4_RT,DEP_COMP_ORIG_YR4_RT,IND_COMP_ORIG_YR4_RT,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT,LOAN_COMP_ORIG_YR4_RT,NOLOAN_COMP_ORIG_YR4_RT,FIRSTGEN_COMP_ORIG_YR4_RT,NOT1STGEN_COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR6_RT,IND_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR6_RT,LOAN_COMP_ORIG_YR6_RT,NOLOAN_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,NOT1STGEN_COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,COMP_4YR_TRANS_YR8_RT,LO_INC_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR8_RT,DEP_COMP_ORIG_YR8_RT,IND_COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR8_RT,LOAN_COMP_ORIG_YR8_RT,NOLOAN_COMP_ORIG_YR8_RT,FIRSTGEN_COMP_ORIG_YR8_RT,NOT1STGEN_COMP_ORIG_YR8_RT
,0.0949,,0.5912,,0.55032014388489,,,,,,,,,,,,,,,0.6198,0.0,0.3333,1.0,,0.0,,,,,,,,,,0.8148,,0.7368,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9667,,0.9667,,0.85715714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9643,,,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0938,,0.9688,,0.75785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9565,,,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4498,,0.4819,,0.36082006220839,,,,,,,,,,,,,,,0.4615,0.3333,0.4583,0.2,0.5,,,,0.5278,,,,,,,0.5825,,0.5504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1207,,0.3476,,0.35487705977382006,,0.3723,0.0833,0.2188,0.4375,0.1364,0.3333,,0.3333,0.2,,,,,,,,,,,,,,,,,,,,0.5447,,0.2481,,0.3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7778,,0.8333,,0.8873281690140801,,,,,,,,,,,,,,,0.8333,,,,,,,,,,,,,,,0.1667,,,0.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7455,,0.7455,,0.7071,,,,,,,,,,,,,,,0.7647,0.0,0.6667,,,,,,,,,,,,,0.8667,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0118,,0.6,,0.72972972972972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7879,,0.6667,0.5359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1818,,0.5052,,0.45964472049689004,,0.5211,1.0,0.5714,0.3333,1.0,,0.6667,,0.2727,,,,,,,,,,,,,,,,,,,,0.75,,0.0,,0.9309999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.375,,0.36152615384615006,,0.3962,1.0,0.3846,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3543,,0.7085,,0.44096666666665996,,,,,,,,,,,,,,,0.7226,,0.5833,0.0,,0.0,0.4118,1.0,1.0,,,,,,,0.7414,,0.519,0.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.5348,,0.49776387665197996,,0.5198,0.5,0.6207,0.5116,0.5294,0.0,0.6667,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2431,,0.3945,,0.37951492537313,,,,,,,,,,,,,,,0.4085,0.3333,0.2857,0.5,,0.0,0.0,,0.5385,,,,,,,0.6389,,0.4862,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.39299999999999996,,0.43236234309622995,,0.4067,0.1667,0.25,0.0,0.1429,0.2222,0.0,0.45899999999999996,0.3333,,,,,,,,,,,,,,,,,,,,0.5517,,0.3409,,0.1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2041,,0.5036,,0.51499094650205,,0.5252,0.4211,0.4516,0.2,0.2727,0.25,,0.0714,0.5455,,,,,,,,,,,,,,,,,,,,0.6554,,0.38299999999999995,,0.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2692,,0.3456,,0.4048837696335,,0.3458,0.3333,0.2941,0.5,0.0,,0.0,,0.4,,,,,,,,,,,,,,,,,,,,0.5,,,,0.7935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2446,,0.2744,,0.28238904109589,,0.2886,0.0,0.2,0.0,0.0,0.0,0.75,,0.25,,,,,,,,,,,,,,,,,,,,0.8,,,,0.7486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6331,,0.7367,,0.7108495726495699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8679,,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2289,,0.4977,,0.50439331295376,,0.5128,0.4118,0.4466,0.5102,0.2192,0.5,,0.5224,0.4577,,,,,,,,,,,,,,,,,,,,0.7141,,0.4846,,0.3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113,,0.3116,,0.27798893502685995,,0.3277,0.0526,0.2575,0.2083,0.129,0.0313,0.3333,0.3235,0.2941,,,,,,,,,,,,,,,,,,,,0.5914,,0.4286,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1132,,0.1588,,0.20213768961493,,,,,,,,,,,,,,,0.1852,0.11900000000000001,0.1037,0.1154,0.0588,0.0,0.1064,0.1786,0.2069,,,,,,,0.563,,0.4309,0.1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2437,,0.6221,,0.61279277389277,,0.623,0.6087,0.525,0.6852,0.45,0.375,,0.6935,0.6667,,,,,,,,,,,,,,,,,,,,0.8868,,0.6701,,0.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1212,,0.3473,,0.34636350841057,,0.3649,0.2424,0.2696,0.3729,0.2,0.3,,0.2632,0.3404,,,,,,,,,,,,,,,,,,,,0.5509,,0.4032,,0.2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.475,,0.5955,,0.58343632236095,,0.5952,0.5,0.6579,0.7778,0.0,,0.7143,0.9,0.4118,,,,,,,,,,,,,,,,,,,,0.7166,,0.6667,,0.6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5842,,0.6737,,0.67261269035533,,0.6582,0.6667,0.5,1.0,1.0,,1.0,0.9,0.5,,,,,,,,,,,,,,,,,,,,0.8357,,,,0.5703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3158,,0.45,,0.32558604651162,,0.4667,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,0.4688,,0.0,,0.7123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3478,,0.4858,,0.49945435540069,,0.4823,1.0,0.375,0.5,0.3333,,0.0,0.5,0.7857,,,,,,,,,,,,,,,,,,,,0.7292,,,,0.6399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5221,,0.5712,,0.57341842843779,,0.6132,0.3333,0.3333,0.6429,0.0,,,,0.5086,,,,,,,,,,,,,,,,,,,,0.8047,,,,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0532,,0.1738,,0.13943557692307001,,,,,,,,,,,,,,,0.1754,0.0,0.2222,0.5,0.0,,0.1905,0.2,0.0,,,,,,,0.5431,,0.4122,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2222,,0.4444,,0.22855428571428002,,0.375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4064,,0.4795,,0.44307911392404997,,0.4839,0.4286,0.4,0.0,,,0.6667,,0.4894,,,,,,,,,,,,,,,,,,,,0.6940000000000001,,,,0.7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1866,,0.3581,,0.36186363636363,,0.3629,0.25,0.4,0.6,0.5,,0.0,,0.2941,,,,,,,,,,,,,,,,,,,,0.7366,,0.0,,0.4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2036,,0.3732,,0.36137798913043,,0.392,0.0,0.2857,0.3333,0.0,,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6122,,0.5,,0.5668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4699,,0.5904,,0.5839328859060401,,0.6207,0.0,0.5,,0.0,,,,0.5789,,,,,,,,,,,,,,,,,,,,0.6739,,,,0.6231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8889,,0.941,,0.93836647493837,,0.9431,0.9048,0.925,0.9348,1.0,,0.9524,0.9565,0.875,,,,,,,,,,,,,,,,,,,,0.9568,,,,0.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4386,,0.4661,,0.47782473572938,,0.4863,0.1667,0.1429,0.5714,0.0,,0.5714,1.0,0.4348,,,,,,,,,,,,,,,,,,,,0.9333,,,,0.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4991,,0.5766,,0.57195136612021,,0.5864,0.3333,0.4286,0.6364,0.6667,,0.75,0.7143,0.5909,,,,,,,,,,,,,,,,,,,,0.7093,,0.6111,,0.6445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5424,,0.6271,,0.6574074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.8632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7293,,0.7919,,0.7703899718837801,,0.8023,0.8,0.8571,0.6,0.5,,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,0.8972,,,,0.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2439,,0.4651,,0.35064805194805,,0.5429,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6552,,,,0.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2436,,0.3588,,0.35426188340806997,,0.3945,0.25,0.1111,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,0.6087,,,,0.8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4074,,0.5185,,0.42102631578947003,,0.5714,,,,,,0.0,,0.4,,,,,,,,,,,,,,,,,,,,0.8235,,,,0.6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2857,,0.5464,,0.5158078947368401,,0.5507,0.4,0.5,0.0,1.0,,1.0,0.0,0.3333,,,,,,,,,,,,,,,,,,,,0.7539,,0.6667,,0.4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6567,,0.7558,,0.75699484135107,,0.7685,0.6,0.6415,0.6563,0.4286,,,0.5882,0.6296,,,,,,,,,,,,,,,,,,,,0.8699,,0.5,,0.4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1026,,0.4359,,0.57845294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8642,,0.7143,0.4177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5987,,0.7368,,0.70367724867724,,,,,,,,,,,,,,,0.7909999999999999,0.6769,0.7857,0.6667,,1.0,1.0,,0.0,,,,,,,0.7738,,,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2265,,0.3291,,0.32839406779661,,0.4505,0.1957,0.0,0.2857,0.0,,,0.375,0.5,,,,,,,,,,,,,,,,,,,,0.5489,,0.5,,0.7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1291,,0.2818,,0.26661149012567004,,,,,,,,,,,,,,,0.3018,0.1176,0.1852,0.4444,0.0,0.5,0.0667,1.0,0.3333,,,,,,,0.6733,,0.3983,0.1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3625,,0.5,,0.47335266272188997,,0.5385,0.5,0.5,,,1.0,0.0,1.0,0.3077,,,,,,,,,,,,,,,,,,,,0.6,,0.3333,,0.6989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5594,,0.6107,,0.60517381974248,,0.6263,0.5946,0.7143,0.6667,0.0,,1.0,0.6667,0.4894,,,,,,,,,,,,,,,,,,,,0.7407,,,,0.7348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8298,,0.9044,,0.90188747244673,,0.9245,0.8614,0.8925,0.8629,1.0,,0.9167,0.825,0.8978,,,,,,,,,,,,,,,,,,,,0.9526,,,,0.2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2545,,0.5,,0.5048427184466,,0.5526,0.4,0.6,0.5,0.0,,,,0.25,,,,,,,,,,,,,,,,,,,,0.7793,,0.2727,,0.7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,1.0,,0.70269189189189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.7273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1542,,0.2863,,0.26479604743083,,,,,,,,,,,,,,,0.2997,0.2159,0.1429,0.6,0.0,,0.3571,,0.5,,,,,,,0.6039,,0.3887,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5503,,0.6755,,0.66484046315789,,0.6901,0.6579,0.5122,0.6757,0.8571,,,0.3333,0.5429,,,,,,,,,,,,,,,,,,,,0.8698,,,,0.5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,1.0,,0.41129112903224996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,0.6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.2203,,0.179997,,0.1667,0.2632,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.1159,,0.1344294117647,,0.0,0.1212,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2093,,0.5556,,0.473336,,0.569,0.7,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.7255,,,,0.7761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1273,,0.2848,,0.2780949704142,,,,,,,,,,,,,,,0.2961,0.0,0.0,,0.0,,,,0.4,,,,,,,0.6111,,0.3333,0.1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0913,,0.2476,,0.23685743707093002,,,,,,,,,,,,,,,0.3205,0.1394,0.4286,0.0,1.0,0.0,0.1667,0.0,,,,,,,,0.6236,,0.4934,0.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,0.7702,,0.5112224719101099,,0.8129,0.7181,0.9375,1.0,0.0,,0.75,,0.6667,,,,,,,,,,,,,,,,,,,,,,,,0.7421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.361,,0.473,,0.47609355509355,,0.5078,0.35,0.0,,0.0,,,,0.36,,,,,,,,,,,,,,,,,,,,0.7348,,,,0.7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4918,,0.6175,,0.62696632124352,,0.6712,0.3,0.3333,1.0,0.5,,1.0,0.5,0.4,,,,,,,,,,,,,,,,,,,,0.75,,,,0.7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0893,,0.2054,,0.23423783783783,,,,,,,,,,,,,,,0.2807,0.0769,0.3,,,,0.2,,0.0,,,,,,,0.5778,,0.4839,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1377,,0.2513,,0.28300886075949,,0.2908,0.2059,0.2083,0.3333,0.3333,,0.1071,,0.3846,,,,,,,,,,,,,,,,,,,,0.4801,,,,0.9021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4439,,0.6688,,0.6679584516129,,0.655,0.6585,0.6667,0.7604,1.0,0.8,0.5842,0.6,0.6812,,,,,,,,,,,,,,,,,,,,0.8759999999999999,,0.7368,,0.4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1076,,0.2454,,0.23617434210526,,,,,,,,,,,,,,,0.2725,0.1176,0.1852,0.5,0.3333,0.3333,0.2174,0.0,0.3333,,,,,,,0.6645,,0.426,0.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6314,,0.6731,,0.6465116279069699,,0.6894,0.5,0.8,0.5714,,,0.3333,0.8333,0.5385,,,,,,,,,,,,,,,,,,,,0.8322,,,,0.5907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4109,,0.6647,,0.66987585479105,,0.4,0.6678,0.5,0.5,0.6667,,,0.7273,,,,,,,,,,,,,,,,,,,,,0.8021,,0.4063,,0.7469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5837,,0.622,,0.60964,,0.6299,0.4444,0.7273,0.75,1.0,0.0,0.0,0.7,0.6667,,,,,,,,,,,,,,,,,,,,0.8014,,,,0.6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0363,,0.1261,,0.12925550363447,,,,,,,,,,,,,,,0.1684,0.0644,0.0652,0.1489,0.25,,0.1515,0.375,0.0,,,,,,,0.5927,,0.3688,0.2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6514,,0.8243,,0.8197047058823499,,0.8333,0.7817,0.8173,0.8246,0.4615,,,0.6458,0.7935,,,,,,,,,,,,,,,,,,,,0.9238,,1.0,,0.3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0433,,0.1174,,0.12953010938399,,,,,,,,,,,,,,,0.1403,0.0496,0.1818,0.25,0.3333,0.0,0.0333,0.0,0.1818,,,,,,,0.5689,,0.4242,0.1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.541,,0.5902,,0.56151456310679,,,,,,,,,,,,,,,0.7083,0.5614,0.875,,1.0,0.0,0.4286,,0.0,,,,,,,0.4643,,1.0,0.6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2905,,0.5041,,0.5029722741433,,0.5579999999999999,0.2485,0.4111,0.5313,0.3333,0.5,0.5,0.4566,0.5055,,,,,,,,,,,,,,,,,,,,0.691,,0.2905,,0.6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4477,,0.6616,,0.64825022200296,,0.6759999999999999,0.4889,0.6296,0.6154,0.6667,0.5,0.72,0.5,0.5294,,,,,,,,,,,,,,,,,,,,0.7884,,0.2667,,0.5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.16899999999999998,,0.3517,,0.34002680067001,,,,,,,,,,,,,,,0.3661,0.1034,0.2903,0.5,0.3333,,0.3333,0.0,0.6667,,,,,,,0.6672,,0.4635,0.10099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.425,,0.5599,,0.56090419815281,,0.5583,0.5429,0.4762,0.75,0.3333,,1.0,0.25,0.6857,,,,,,,,,,,,,,,,,,,,0.7012,,,,0.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.5714107142857099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3636,,0.4318,,0.41236175298804,,0.4477,0.3382,0.6667,0.6,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,0.7281,,,,0.8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
